note_str,pitch
guitar_electronic_027-059-025,59
guitar_acoustic_006-075-100,75
guitar_electronic_036-079-050,79
guitar_electronic_021-066-075,66
guitar_electronic_033-058-050,58
guitar_acoustic_018-047-100,47
guitar_electronic_041-052-100,52
guitar_synthetic_010-072-100,72
guitar_acoustic_000-075-100,75
guitar_electronic_026-073-075,73
guitar_electronic_038-074-127,74
guitar_acoustic_020-073-075,73
guitar_acoustic_006-074-025,74
guitar_electronic_023-048-050,48
guitar_synthetic_007-061-025,61
guitar_electronic_031-061-050,61
guitar_electronic_044-051-127,51
guitar_synthetic_007-050-100,50
guitar_electronic_009-073-050,73
guitar_electronic_038-067-100,67
guitar_synthetic_012-074-127,74
guitar_synthetic_003-049-075,49
guitar_electronic_029-051-075,51
guitar_synthetic_003-062-127,62
guitar_synthetic_005-064-050,64
guitar_acoustic_005-073-075,73
guitar_acoustic_029-060-075,60
guitar_electronic_041-072-127,72
guitar_electronic_017-088-050,88
guitar_electronic_042-081-050,81
guitar_acoustic_004-068-127,68
guitar_acoustic_033-072-050,72
guitar_electronic_037-088-100,88
guitar_acoustic_012-051-025,51
guitar_acoustic_020-058-025,58
guitar_acoustic_011-055-127,55
guitar_electronic_008-061-075,61
guitar_acoustic_032-045-100,45
guitar_acoustic_008-066-127,66
guitar_electronic_008-064-050,64
guitar_synthetic_006-051-127,51
guitar_electronic_041-050-127,50
guitar_electronic_001-083-050,83
guitar_electronic_000-079-025,79
guitar_acoustic_024-045-050,45
guitar_acoustic_020-081-100,81
guitar_electronic_043-040-127,40
guitar_electronic_009-046-100,46
guitar_electronic_036-084-050,84
guitar_acoustic_007-060-050,60
guitar_acoustic_000-050-075,50
guitar_electronic_039-069-025,69
guitar_electronic_013-061-075,61
guitar_synthetic_000-047-100,47
guitar_acoustic_008-053-127,53
guitar_electronic_008-056-100,56
guitar_acoustic_029-079-075,79
guitar_electronic_003-067-025,67
guitar_acoustic_024-056-100,56
guitar_acoustic_018-065-127,65
guitar_electronic_001-050-127,50
guitar_electronic_007-063-050,63
guitar_acoustic_029-078-025,78
guitar_electronic_018-081-127,81
guitar_acoustic_024-072-127,72
guitar_acoustic_026-077-127,77
guitar_electronic_017-069-127,69
guitar_electronic_039-072-050,72
guitar_electronic_018-048-075,48
guitar_acoustic_033-055-025,55
guitar_acoustic_001-051-075,51
guitar_electronic_011-065-050,65
guitar_acoustic_029-071-050,71
guitar_electronic_012-084-075,84
guitar_acoustic_034-083-025,83
guitar_electronic_002-082-127,82
guitar_electronic_010-046-100,46
guitar_electronic_019-062-127,62
guitar_acoustic_003-063-127,63
guitar_electronic_035-071-075,71
guitar_electronic_020-056-100,56
guitar_acoustic_032-057-050,57
guitar_acoustic_036-070-075,70
guitar_acoustic_008-082-100,82
guitar_electronic_020-076-100,76
guitar_electronic_012-052-075,52
guitar_electronic_046-064-127,64
guitar_electronic_030-041-127,41
guitar_acoustic_035-072-025,72
guitar_electronic_039-048-075,48
guitar_acoustic_009-052-050,52
guitar_electronic_021-078-025,78
guitar_acoustic_033-049-127,49
guitar_electronic_026-074-050,74
guitar_electronic_001-073-075,73
guitar_electronic_005-057-050,57
guitar_electronic_008-082-100,82
guitar_acoustic_032-041-075,41
guitar_electronic_011-081-127,81
guitar_acoustic_026-062-025,62
guitar_acoustic_018-052-050,52
guitar_acoustic_018-074-075,74
guitar_electronic_023-051-100,51
guitar_electronic_044-058-050,58
guitar_electronic_013-040-075,40
guitar_electronic_008-047-100,47
guitar_acoustic_026-054-100,54
guitar_electronic_014-047-050,47
guitar_synthetic_009-060-075,60
guitar_acoustic_013-067-050,67
guitar_electronic_011-046-050,46
guitar_acoustic_005-080-025,80
guitar_acoustic_028-048-075,48
guitar_acoustic_018-063-075,63
guitar_synthetic_007-061-100,61
guitar_acoustic_011-041-127,41
guitar_electronic_037-055-025,55
guitar_electronic_043-063-025,63
guitar_electronic_039-072-127,72
guitar_electronic_045-055-100,55
guitar_acoustic_008-067-025,67
guitar_electronic_007-046-050,46
guitar_electronic_018-067-050,67
guitar_electronic_017-070-050,70
guitar_acoustic_028-058-127,58
guitar_synthetic_007-065-025,65
guitar_acoustic_007-055-050,55
guitar_electronic_005-086-050,86
guitar_electronic_002-042-050,42
guitar_acoustic_009-083-075,83
guitar_synthetic_003-071-075,71
guitar_acoustic_004-064-127,64
guitar_electronic_005-064-050,64
guitar_electronic_038-058-050,58
guitar_electronic_037-069-025,69
guitar_electronic_007-068-050,68
guitar_electronic_030-048-100,48
guitar_electronic_027-062-050,62
guitar_electronic_032-077-127,77
guitar_electronic_040-078-127,78
guitar_acoustic_007-060-025,60
guitar_acoustic_002-072-050,72
guitar_electronic_017-087-025,87
guitar_acoustic_018-082-127,82
guitar_acoustic_016-058-025,58
guitar_electronic_008-067-127,67
guitar_electronic_030-049-025,49
guitar_electronic_006-071-100,71
guitar_electronic_017-045-025,45
guitar_acoustic_004-062-075,62
guitar_acoustic_000-062-100,62
guitar_electronic_019-077-050,77
guitar_electronic_020-058-075,58
guitar_electronic_045-079-127,79
guitar_electronic_026-040-075,40
guitar_synthetic_009-079-127,79
guitar_acoustic_000-057-127,57
guitar_electronic_036-063-050,63
guitar_acoustic_029-080-127,80
guitar_electronic_040-063-127,63
guitar_acoustic_028-087-050,87
guitar_electronic_038-048-100,48
guitar_electronic_005-064-025,64
guitar_acoustic_001-070-127,70
guitar_acoustic_032-060-075,60
guitar_electronic_044-047-127,47
guitar_electronic_040-046-075,46
guitar_acoustic_011-067-025,67
guitar_electronic_003-077-075,77
guitar_synthetic_009-088-100,88
guitar_electronic_045-074-127,74
guitar_electronic_032-067-025,67
guitar_synthetic_009-081-100,81
guitar_synthetic_002-084-127,84
guitar_acoustic_006-073-050,73
guitar_electronic_036-048-075,48
guitar_acoustic_020-051-127,51
guitar_electronic_008-049-075,49
guitar_electronic_033-065-100,65
guitar_synthetic_005-080-100,80
guitar_electronic_038-075-127,75
guitar_synthetic_001-071-075,71
guitar_synthetic_001-080-075,80
guitar_acoustic_016-078-025,78
guitar_acoustic_002-078-075,78
guitar_acoustic_022-049-075,49
guitar_electronic_026-083-050,83
guitar_acoustic_019-071-050,71
guitar_electronic_010-068-100,68
guitar_synthetic_009-084-127,84
guitar_synthetic_000-070-127,70
guitar_acoustic_009-075-127,75
guitar_electronic_026-047-100,47
guitar_electronic_017-041-025,41
guitar_acoustic_006-077-127,77
guitar_electronic_031-051-050,51
guitar_electronic_010-080-025,80
guitar_acoustic_003-043-100,43
guitar_acoustic_018-057-075,57
guitar_acoustic_013-056-127,56
guitar_electronic_035-061-025,61
guitar_electronic_035-056-075,56
guitar_acoustic_032-076-075,76
guitar_acoustic_001-060-075,60
guitar_acoustic_001-063-075,63
guitar_electronic_003-054-050,54
guitar_electronic_020-066-075,66
guitar_electronic_033-068-025,68
guitar_electronic_005-049-100,49
guitar_electronic_038-048-025,48
guitar_synthetic_000-062-050,62
guitar_acoustic_006-058-100,58
guitar_electronic_032-057-075,57
guitar_acoustic_034-040-127,40
guitar_electronic_014-060-075,60
guitar_electronic_036-050-075,50
guitar_electronic_009-044-100,44
guitar_electronic_016-049-025,49
guitar_acoustic_034-075-025,75
guitar_electronic_017-071-127,71
guitar_electronic_005-080-050,80
guitar_synthetic_001-040-075,40
guitar_electronic_031-041-075,41
guitar_electronic_018-058-127,58
guitar_electronic_036-051-025,51
guitar_electronic_032-049-100,49
guitar_electronic_039-087-127,87
guitar_electronic_020-044-025,44
guitar_synthetic_005-069-025,69
guitar_acoustic_005-044-100,44
guitar_acoustic_007-059-025,59
guitar_acoustic_004-073-050,73
guitar_acoustic_007-040-100,40
guitar_electronic_018-046-025,46
guitar_electronic_023-045-050,45
guitar_electronic_006-045-075,45
guitar_electronic_045-070-075,70
guitar_acoustic_033-059-025,59
guitar_acoustic_017-078-025,78
guitar_acoustic_026-073-127,73
guitar_electronic_043-047-025,47
guitar_acoustic_007-084-075,84
guitar_electronic_036-040-127,40
guitar_electronic_010-065-050,65
guitar_synthetic_007-083-127,83
guitar_electronic_044-060-050,60
guitar_electronic_013-078-075,78
guitar_electronic_021-059-127,59
guitar_electronic_039-075-075,75
guitar_electronic_023-068-100,68
guitar_acoustic_029-072-025,72
guitar_synthetic_009-047-075,47
guitar_electronic_043-045-075,45
guitar_acoustic_016-087-050,87
guitar_acoustic_033-069-100,69
guitar_acoustic_008-060-100,60
guitar_electronic_004-040-050,40
guitar_synthetic_012-049-025,49
guitar_electronic_015-040-100,40
guitar_acoustic_027-064-025,64
guitar_acoustic_027-069-127,69
guitar_acoustic_034-088-050,88
guitar_electronic_007-065-100,65
guitar_acoustic_025-055-075,55
guitar_acoustic_004-081-075,81
guitar_acoustic_027-066-075,66
guitar_acoustic_000-059-127,59
guitar_electronic_045-058-050,58
guitar_acoustic_000-088-100,88
guitar_acoustic_027-056-025,56
guitar_electronic_003-075-075,75
guitar_acoustic_004-074-025,74
guitar_electronic_003-073-025,73
guitar_electronic_030-084-025,84
guitar_synthetic_012-077-025,77
guitar_acoustic_034-042-025,42
guitar_acoustic_035-050-025,50
guitar_electronic_038-068-075,68
guitar_electronic_016-064-050,64
guitar_synthetic_005-047-050,47
guitar_electronic_004-066-050,66
guitar_acoustic_017-073-075,73
guitar_synthetic_002-073-100,73
guitar_acoustic_001-058-100,58
guitar_synthetic_005-076-100,76
guitar_synthetic_007-070-127,70
guitar_acoustic_016-075-075,75
guitar_electronic_021-044-075,44
guitar_electronic_007-052-050,52
guitar_electronic_016-052-075,52
guitar_acoustic_013-060-127,60
guitar_acoustic_001-059-025,59
guitar_electronic_037-061-075,61
guitar_synthetic_004-071-100,71
guitar_acoustic_017-083-050,83
guitar_electronic_023-071-050,71
guitar_electronic_001-053-127,53
guitar_acoustic_018-069-025,69
guitar_electronic_015-056-025,56
guitar_electronic_005-065-075,65
guitar_acoustic_017-083-075,83
guitar_acoustic_011-062-050,62
guitar_acoustic_009-066-100,66
guitar_acoustic_028-072-050,72
guitar_synthetic_009-052-050,52
guitar_synthetic_001-072-127,72
guitar_electronic_044-070-025,70
guitar_synthetic_012-073-025,73
guitar_acoustic_008-083-050,83
guitar_synthetic_002-047-127,47
guitar_acoustic_003-046-075,46
guitar_acoustic_032-047-127,47
guitar_electronic_041-055-050,55
guitar_synthetic_005-044-075,44
guitar_electronic_041-044-127,44
guitar_electronic_024-062-050,62
guitar_electronic_005-079-075,79
guitar_electronic_031-079-075,79
guitar_acoustic_012-069-075,69
guitar_acoustic_004-055-050,55
guitar_electronic_014-080-075,80
guitar_acoustic_022-042-100,42
guitar_electronic_023-074-075,74
guitar_electronic_020-054-075,54
guitar_acoustic_024-054-100,54
guitar_electronic_030-084-100,84
guitar_electronic_039-076-025,76
guitar_synthetic_005-049-050,49
guitar_acoustic_017-048-025,48
guitar_electronic_039-072-100,72
guitar_electronic_021-048-025,48
guitar_synthetic_004-044-127,44
guitar_electronic_021-054-025,54
guitar_acoustic_031-058-025,58
guitar_synthetic_004-065-075,65
guitar_acoustic_002-041-025,41
guitar_electronic_000-075-127,75
guitar_acoustic_024-043-100,43
guitar_acoustic_012-067-025,67
guitar_electronic_038-087-075,87
guitar_synthetic_000-043-050,43
guitar_electronic_000-051-050,51
guitar_synthetic_012-056-127,56
guitar_electronic_010-058-075,58
guitar_acoustic_004-042-050,42
guitar_electronic_044-046-075,46
guitar_acoustic_026-056-075,56
guitar_acoustic_033-087-050,87
guitar_synthetic_003-081-127,81
guitar_electronic_030-088-050,88
guitar_synthetic_000-061-075,61
guitar_electronic_040-061-075,61
guitar_synthetic_002-055-127,55
guitar_electronic_043-064-025,64
guitar_electronic_017-048-050,48
guitar_synthetic_011-064-100,64
guitar_electronic_032-051-050,51
guitar_acoustic_026-062-127,62
guitar_electronic_035-046-100,46
guitar_electronic_012-060-050,60
guitar_electronic_043-084-050,84
guitar_acoustic_011-075-050,75
guitar_electronic_041-053-100,53
guitar_electronic_010-078-127,78
guitar_electronic_002-047-025,47
guitar_electronic_042-047-075,47
guitar_acoustic_032-067-075,67
guitar_electronic_002-057-100,57
guitar_acoustic_034-050-050,50
guitar_acoustic_018-083-025,83
guitar_electronic_001-056-025,56
guitar_electronic_041-083-100,83
guitar_electronic_042-050-100,50
guitar_electronic_003-084-100,84
guitar_acoustic_034-062-025,62
guitar_electronic_046-076-127,76
guitar_acoustic_028-066-025,66
guitar_synthetic_004-050-025,50
guitar_electronic_015-049-050,49
guitar_acoustic_008-040-025,40
guitar_electronic_035-059-025,59
guitar_electronic_045-078-050,78
guitar_electronic_041-075-050,75
guitar_electronic_044-048-100,48
guitar_electronic_020-070-025,70
guitar_electronic_037-061-025,61
guitar_synthetic_011-057-025,57
guitar_synthetic_001-055-050,55
guitar_electronic_040-062-050,62
guitar_acoustic_007-088-100,88
guitar_electronic_025-083-075,83
guitar_acoustic_007-069-050,69
guitar_electronic_009-045-025,45
guitar_acoustic_016-047-075,47
guitar_electronic_006-053-075,53
guitar_acoustic_027-051-075,51
guitar_electronic_001-068-050,68
guitar_electronic_025-060-075,60
guitar_synthetic_002-068-050,68
guitar_acoustic_032-042-127,42
guitar_electronic_005-061-075,61
guitar_synthetic_010-067-127,67
guitar_synthetic_002-050-075,50
guitar_acoustic_011-054-100,54
guitar_electronic_024-075-100,75
guitar_electronic_024-057-075,57
guitar_acoustic_033-079-025,79
guitar_electronic_012-063-025,63
guitar_acoustic_006-066-127,66
guitar_electronic_023-075-127,75
guitar_electronic_029-065-025,65
guitar_acoustic_020-053-075,53
guitar_electronic_043-087-025,87
guitar_electronic_023-058-127,58
guitar_electronic_026-043-127,43
guitar_electronic_031-070-127,70
guitar_electronic_019-083-100,83
guitar_acoustic_034-045-050,45
guitar_acoustic_003-081-050,81
guitar_electronic_013-045-050,45
guitar_electronic_041-045-100,45
guitar_electronic_045-051-100,51
guitar_synthetic_004-041-127,41
guitar_electronic_036-058-025,58
guitar_electronic_017-040-127,40
guitar_synthetic_002-042-075,42
guitar_electronic_030-069-100,69
guitar_synthetic_011-065-025,65
guitar_electronic_002-046-100,46
guitar_acoustic_018-088-075,88
guitar_acoustic_013-073-075,73
guitar_acoustic_033-062-127,62
guitar_electronic_010-071-127,71
guitar_acoustic_009-058-050,58
guitar_synthetic_006-083-025,83
guitar_acoustic_009-046-127,46
guitar_electronic_038-069-050,69
guitar_electronic_016-043-127,43
guitar_electronic_014-069-050,69
guitar_electronic_030-055-025,55
guitar_synthetic_005-063-075,63
guitar_electronic_036-063-100,63
guitar_synthetic_006-050-025,50
guitar_electronic_004-047-075,47
guitar_synthetic_004-057-075,57
guitar_acoustic_003-073-100,73
guitar_electronic_035-072-100,72
guitar_electronic_031-062-127,62
guitar_acoustic_012-042-025,42
guitar_acoustic_000-065-025,65
guitar_electronic_026-058-100,58
guitar_acoustic_005-075-025,75
guitar_synthetic_007-057-025,57
guitar_acoustic_018-058-127,58
guitar_electronic_038-072-025,72
guitar_electronic_010-055-025,55
guitar_acoustic_026-046-075,46
guitar_acoustic_007-070-127,70
guitar_acoustic_002-062-050,62
guitar_electronic_024-054-050,54
guitar_acoustic_032-083-025,83
guitar_electronic_039-056-025,56
guitar_acoustic_024-057-025,57
guitar_electronic_042-059-127,59
guitar_electronic_000-080-025,80
guitar_acoustic_000-066-050,66
guitar_synthetic_010-047-050,47
guitar_synthetic_007-075-100,75
guitar_electronic_001-047-025,47
guitar_acoustic_026-048-100,48
guitar_electronic_019-047-075,47
guitar_acoustic_002-082-127,82
guitar_acoustic_017-088-127,88
guitar_electronic_030-088-100,88
guitar_electronic_031-064-127,64
guitar_acoustic_007-076-127,76
guitar_synthetic_004-075-050,75
guitar_electronic_001-080-025,80
guitar_synthetic_010-075-025,75
guitar_electronic_030-050-075,50
guitar_acoustic_032-050-100,50
guitar_acoustic_017-059-100,59
guitar_acoustic_026-076-025,76
guitar_acoustic_035-053-127,53
guitar_electronic_032-049-075,49
guitar_electronic_008-081-075,81
guitar_electronic_008-050-050,50
guitar_acoustic_017-058-025,58
guitar_synthetic_006-051-075,51
guitar_electronic_041-067-075,67
guitar_electronic_016-082-050,82
guitar_synthetic_000-062-100,62
guitar_electronic_037-071-025,71
guitar_electronic_012-059-050,59
guitar_electronic_003-049-025,49
guitar_acoustic_007-076-075,76
guitar_electronic_034-057-050,57
guitar_acoustic_001-040-025,40
guitar_synthetic_004-071-025,71
guitar_acoustic_018-072-025,72
guitar_acoustic_033-069-075,69
guitar_acoustic_016-051-025,51
guitar_electronic_037-050-075,50
guitar_acoustic_002-067-100,67
guitar_acoustic_028-049-075,49
guitar_acoustic_022-046-050,46
guitar_electronic_043-088-100,88
guitar_synthetic_009-068-075,68
guitar_acoustic_032-075-050,75
guitar_electronic_039-058-050,58
guitar_synthetic_005-067-025,67
guitar_electronic_042-053-075,53
guitar_acoustic_008-070-025,70
guitar_acoustic_022-061-100,61
guitar_synthetic_010-050-050,50
guitar_synthetic_011-071-100,71
guitar_acoustic_022-063-100,63
guitar_electronic_013-051-100,51
guitar_acoustic_029-075-100,75
guitar_electronic_038-068-100,68
guitar_electronic_007-051-050,51
guitar_electronic_016-064-127,64
guitar_electronic_011-080-050,80
guitar_synthetic_009-055-100,55
guitar_electronic_031-063-075,63
guitar_electronic_010-054-100,54
guitar_acoustic_013-055-075,55
guitar_electronic_003-080-050,80
guitar_electronic_000-044-127,44
guitar_electronic_033-045-075,45
guitar_synthetic_011-058-075,58
guitar_electronic_003-042-075,42
guitar_electronic_012-055-127,55
guitar_electronic_000-081-025,81
guitar_acoustic_028-057-127,57
guitar_electronic_020-076-025,76
guitar_electronic_044-054-127,54
guitar_electronic_007-088-075,88
guitar_acoustic_032-062-100,62
guitar_electronic_039-057-100,57
guitar_synthetic_011-059-025,59
guitar_acoustic_034-051-050,51
guitar_electronic_042-064-100,64
guitar_electronic_029-040-050,40
guitar_acoustic_002-048-075,48
guitar_acoustic_011-066-100,66
guitar_acoustic_020-070-050,70
guitar_acoustic_002-058-127,58
guitar_acoustic_016-083-025,83
guitar_electronic_044-059-050,59
guitar_acoustic_009-082-127,82
