note_str,pitch
keyboard_electronic_076-063-075,63
keyboard_electronic_028-050-127,50
keyboard_electronic_088-043-050,43
keyboard_acoustic_005-032-025,32
keyboard_electronic_064-081-127,81
keyboard_electronic_045-076-100,76
keyboard_electronic_056-100-100,100
keyboard_acoustic_008-036-075,36
keyboard_acoustic_001-090-075,90
keyboard_electronic_006-034-025,34
keyboard_acoustic_002-076-050,76
keyboard_acoustic_013-079-075,79
keyboard_electronic_061-054-025,54
keyboard_acoustic_002-034-050,34
keyboard_electronic_073-036-127,36
keyboard_synthetic_004-077-100,77
keyboard_electronic_004-082-025,82
keyboard_acoustic_010-030-050,30
keyboard_electronic_026-053-100,53
keyboard_electronic_046-090-050,90
keyboard_electronic_011-039-127,39
keyboard_acoustic_003-088-075,88
keyboard_electronic_054-091-025,91
keyboard_electronic_089-063-100,63
keyboard_synthetic_003-052-100,52
keyboard_electronic_054-079-075,79
keyboard_electronic_005-037-100,37
keyboard_acoustic_016-040-100,40
keyboard_acoustic_002-053-100,53
keyboard_electronic_060-034-127,34
keyboard_electronic_028-103-127,103
keyboard_electronic_093-095-050,95
keyboard_electronic_066-060-127,60
keyboard_electronic_025-072-127,72
keyboard_acoustic_017-061-075,61
keyboard_electronic_034-088-050,88
keyboard_electronic_027-066-100,66
keyboard_electronic_064-039-025,39
keyboard_electronic_041-050-075,50
keyboard_electronic_025-024-127,24
keyboard_electronic_050-036-050,36
keyboard_electronic_108-100-075,100
keyboard_electronic_006-046-127,46
keyboard_electronic_065-090-050,90
keyboard_electronic_004-038-100,38
keyboard_acoustic_014-044-025,44
keyboard_electronic_094-087-127,87
keyboard_electronic_037-050-127,50
keyboard_electronic_044-035-050,35
keyboard_electronic_053-037-025,37
keyboard_electronic_081-070-100,70
keyboard_electronic_074-043-050,43
keyboard_electronic_057-087-127,87
keyboard_electronic_071-049-127,49
keyboard_electronic_068-036-050,36
keyboard_electronic_020-093-025,93
keyboard_electronic_024-058-075,58
keyboard_electronic_095-084-075,84
keyboard_synthetic_008-042-050,42
keyboard_electronic_046-058-025,58
keyboard_electronic_041-047-075,47
keyboard_electronic_099-044-075,44
keyboard_electronic_019-037-050,37
keyboard_electronic_053-072-075,72
keyboard_electronic_005-064-100,64
keyboard_acoustic_005-044-127,44
keyboard_electronic_027-034-127,34
keyboard_acoustic_000-049-127,49
keyboard_electronic_045-037-127,37
keyboard_electronic_034-042-127,42
keyboard_synthetic_011-051-050,51
keyboard_electronic_015-027-050,27
keyboard_electronic_010-036-100,36
keyboard_acoustic_016-028-100,28
keyboard_electronic_050-079-050,79
keyboard_electronic_009-068-127,68
keyboard_electronic_044-033-127,33
keyboard_electronic_070-077-075,77
keyboard_acoustic_014-048-050,48
keyboard_electronic_026-078-025,78
keyboard_electronic_081-056-127,56
keyboard_electronic_008-033-025,33
keyboard_electronic_055-022-075,22
keyboard_electronic_080-033-050,33
keyboard_electronic_017-040-025,40
keyboard_electronic_086-047-075,47
keyboard_electronic_015-088-025,88
keyboard_electronic_012-021-025,21
keyboard_electronic_025-074-075,74
keyboard_electronic_009-049-127,49
keyboard_electronic_079-087-050,87
keyboard_electronic_079-035-050,35
keyboard_electronic_053-084-025,84
keyboard_acoustic_008-071-127,71
keyboard_acoustic_013-022-050,22
keyboard_electronic_010-041-050,41
keyboard_electronic_007-033-127,33
keyboard_electronic_038-058-075,58
keyboard_electronic_042-060-127,60
keyboard_electronic_005-028-075,28
keyboard_electronic_093-064-050,64
keyboard_acoustic_006-028-127,28
keyboard_electronic_035-034-127,34
keyboard_acoustic_012-052-075,52
keyboard_electronic_083-103-025,103
keyboard_electronic_005-067-127,67
keyboard_acoustic_013-093-050,93
keyboard_acoustic_008-091-075,91
keyboard_electronic_039-045-100,45
keyboard_electronic_031-025-075,25
keyboard_electronic_036-050-075,50
keyboard_electronic_028-079-050,79
keyboard_acoustic_012-079-075,79
keyboard_electronic_036-029-100,29
keyboard_synthetic_007-062-025,62
keyboard_electronic_083-035-127,35
keyboard_electronic_016-049-127,49
keyboard_acoustic_008-035-050,35
keyboard_acoustic_014-103-050,103
keyboard_electronic_009-052-127,52
keyboard_acoustic_003-022-100,22
keyboard_acoustic_001-053-075,53
keyboard_electronic_022-046-100,46
keyboard_electronic_079-087-075,87
keyboard_electronic_013-040-127,40
keyboard_electronic_079-043-100,43
keyboard_electronic_068-033-075,33
keyboard_electronic_040-095-100,95
keyboard_electronic_062-048-025,48
keyboard_acoustic_002-049-025,49
keyboard_electronic_043-036-050,36
keyboard_electronic_017-059-025,59
keyboard_electronic_061-036-127,36
keyboard_electronic_008-061-100,61
keyboard_acoustic_008-076-025,76
keyboard_electronic_065-076-025,76
keyboard_electronic_095-036-127,36
keyboard_electronic_034-028-100,28
keyboard_electronic_028-059-127,59
keyboard_electronic_039-075-025,75
keyboard_acoustic_002-080-127,80
keyboard_electronic_029-072-100,72
keyboard_electronic_013-058-127,58
keyboard_electronic_050-049-050,49
keyboard_electronic_053-074-050,74
keyboard_electronic_082-068-050,68
keyboard_acoustic_008-046-075,46
keyboard_acoustic_014-074-127,74
keyboard_electronic_101-077-100,77
keyboard_electronic_045-040-075,40
keyboard_synthetic_003-070-100,70
keyboard_acoustic_003-093-025,93
keyboard_electronic_071-065-127,65
keyboard_acoustic_003-066-127,66
keyboard_electronic_016-029-075,29
keyboard_electronic_017-058-100,58
keyboard_electronic_107-083-075,83
keyboard_electronic_060-073-100,73
keyboard_acoustic_012-087-100,87
keyboard_electronic_096-034-127,34
keyboard_electronic_008-068-127,68
keyboard_electronic_085-051-075,51
keyboard_electronic_079-027-127,27
keyboard_electronic_005-074-100,74
keyboard_acoustic_009-030-075,30
keyboard_electronic_013-067-100,67
keyboard_electronic_063-068-075,68
keyboard_electronic_050-090-100,90
keyboard_electronic_038-065-075,65
keyboard_synthetic_001-077-127,77
keyboard_acoustic_007-060-100,60
keyboard_electronic_101-056-075,56
keyboard_electronic_072-032-100,32
keyboard_electronic_083-021-100,21
keyboard_electronic_025-061-100,61
keyboard_electronic_082-045-050,45
keyboard_electronic_049-045-050,45
keyboard_acoustic_018-067-127,67
keyboard_electronic_028-075-050,75
keyboard_acoustic_011-069-127,69
keyboard_synthetic_006-058-025,58
keyboard_electronic_048-076-100,76
keyboard_acoustic_019-057-050,57
keyboard_acoustic_006-067-075,67
keyboard_electronic_077-047-050,47
keyboard_synthetic_011-080-050,80
keyboard_acoustic_016-041-025,41
keyboard_electronic_017-088-100,88
keyboard_electronic_020-090-127,90
keyboard_electronic_016-032-100,32
keyboard_acoustic_010-075-100,75
keyboard_synthetic_003-032-075,32
keyboard_electronic_025-068-075,68
keyboard_electronic_086-069-075,69
keyboard_electronic_034-068-025,68
keyboard_acoustic_012-070-050,70
keyboard_electronic_047-051-127,51
keyboard_acoustic_010-093-100,93
keyboard_electronic_084-045-075,45
keyboard_electronic_081-039-100,39
keyboard_electronic_051-054-025,54
keyboard_electronic_023-091-050,91
keyboard_acoustic_018-040-050,40
keyboard_electronic_023-074-100,74
keyboard_electronic_052-070-075,70
keyboard_electronic_061-064-127,64
keyboard_electronic_053-048-050,48
keyboard_electronic_068-061-100,61
keyboard_electronic_010-093-025,93
keyboard_electronic_034-039-050,39
keyboard_electronic_076-077-127,77
keyboard_acoustic_007-061-100,61
keyboard_electronic_090-060-025,60
keyboard_acoustic_000-077-127,77
keyboard_synthetic_003-033-025,33
keyboard_electronic_104-029-127,29
keyboard_electronic_044-087-025,87
keyboard_electronic_055-093-100,93
keyboard_electronic_056-087-100,87
keyboard_electronic_064-083-127,83
keyboard_electronic_079-064-075,64
keyboard_electronic_089-042-075,42
keyboard_electronic_060-044-100,44
keyboard_electronic_011-072-025,72
keyboard_electronic_095-035-025,35
keyboard_electronic_029-075-100,75
keyboard_electronic_097-075-100,75
keyboard_electronic_097-070-075,70
keyboard_electronic_070-032-050,32
keyboard_synthetic_010-077-050,77
keyboard_acoustic_007-083-075,83
keyboard_electronic_070-059-127,59
keyboard_electronic_055-080-025,80
keyboard_electronic_102-056-127,56
keyboard_electronic_065-032-075,32
keyboard_electronic_076-052-075,52
keyboard_electronic_035-083-025,83
keyboard_electronic_046-069-075,69
keyboard_electronic_050-028-050,28
keyboard_electronic_079-074-127,74
keyboard_electronic_024-058-050,58
keyboard_electronic_046-062-100,62
keyboard_electronic_094-060-050,60
keyboard_acoustic_000-041-075,41
keyboard_electronic_094-065-075,65
keyboard_electronic_083-056-050,56
keyboard_electronic_054-021-050,21
keyboard_acoustic_007-079-075,79
keyboard_electronic_049-080-050,80
keyboard_electronic_082-072-025,72
keyboard_synthetic_006-028-050,28
keyboard_electronic_024-072-025,72
keyboard_electronic_049-032-075,32
keyboard_electronic_018-107-100,107
keyboard_electronic_008-057-050,57
keyboard_acoustic_009-031-025,31
keyboard_electronic_046-046-100,46
keyboard_electronic_074-062-025,62
keyboard_acoustic_006-032-075,32
keyboard_electronic_076-071-100,71
keyboard_electronic_032-068-075,68
keyboard_electronic_105-040-127,40
keyboard_electronic_083-049-025,49
keyboard_acoustic_005-047-050,47
keyboard_acoustic_011-042-050,42
keyboard_electronic_041-024-025,24
keyboard_electronic_060-048-050,48
keyboard_electronic_060-062-050,62
keyboard_electronic_056-029-025,29
keyboard_electronic_111-032-127,32
keyboard_electronic_048-074-127,74
keyboard_electronic_106-059-075,59
keyboard_electronic_084-076-075,76
keyboard_electronic_044-065-075,65
keyboard_electronic_047-079-127,79
keyboard_electronic_017-103-050,103
keyboard_electronic_068-035-127,35
keyboard_electronic_000-034-100,34
keyboard_acoustic_014-037-075,37
keyboard_electronic_000-058-025,58
keyboard_synthetic_004-080-075,80
keyboard_synthetic_010-088-050,88
keyboard_electronic_095-025-100,25
keyboard_acoustic_012-090-100,90
keyboard_acoustic_003-027-075,27
keyboard_electronic_018-071-127,71
keyboard_electronic_005-063-075,63
keyboard_electronic_027-065-025,65
keyboard_electronic_042-100-050,100
keyboard_electronic_031-081-075,81
keyboard_electronic_048-058-050,58
keyboard_electronic_025-083-100,83
keyboard_electronic_061-078-050,78
keyboard_electronic_056-022-127,22
keyboard_synthetic_004-048-127,48
keyboard_electronic_053-076-050,76
keyboard_electronic_075-027-050,27
keyboard_electronic_030-047-100,47
keyboard_electronic_094-043-100,43
keyboard_electronic_004-029-050,29
keyboard_electronic_037-064-127,64
keyboard_electronic_088-027-025,27
keyboard_electronic_057-053-127,53
keyboard_acoustic_002-044-100,44
keyboard_electronic_050-038-100,38
keyboard_electronic_023-059-050,59
keyboard_electronic_068-087-075,87
keyboard_electronic_056-028-100,28
keyboard_electronic_058-060-100,60
keyboard_acoustic_001-046-127,46
keyboard_electronic_018-069-100,69
keyboard_acoustic_018-061-050,61
keyboard_synthetic_006-081-025,81
keyboard_electronic_016-035-100,35
keyboard_electronic_088-083-075,83
keyboard_electronic_049-057-127,57
keyboard_electronic_044-033-025,33
keyboard_acoustic_010-056-127,56
keyboard_electronic_061-039-127,39
keyboard_electronic_012-031-075,31
keyboard_electronic_025-075-100,75
keyboard_electronic_080-069-050,69
keyboard_synthetic_007-043-100,43
keyboard_electronic_004-059-050,59
keyboard_synthetic_006-074-025,74
keyboard_acoustic_000-032-100,32
keyboard_electronic_074-042-127,42
keyboard_electronic_053-093-075,93
keyboard_electronic_054-068-075,68
keyboard_electronic_082-056-075,56
keyboard_acoustic_005-082-127,82
keyboard_electronic_074-039-025,39
keyboard_electronic_079-107-100,107
keyboard_acoustic_011-029-075,29
keyboard_electronic_040-044-075,44
keyboard_acoustic_002-084-050,84
keyboard_electronic_044-046-075,46
keyboard_electronic_029-081-127,81
keyboard_electronic_097-035-025,35
keyboard_electronic_025-079-025,79
keyboard_synthetic_008-043-100,43
keyboard_synthetic_012-057-100,57
keyboard_electronic_096-060-075,60
keyboard_acoustic_017-103-075,103
keyboard_electronic_077-074-075,74
keyboard_electronic_099-100-127,100
keyboard_electronic_110-023-127,23
keyboard_electronic_024-047-050,47
keyboard_electronic_016-087-075,87
keyboard_electronic_019-071-075,71
keyboard_electronic_017-065-075,65
keyboard_electronic_091-067-127,67
keyboard_electronic_031-084-100,84
keyboard_acoustic_009-038-050,38
keyboard_electronic_032-070-025,70
keyboard_acoustic_019-107-100,107
keyboard_electronic_107-077-075,77
keyboard_electronic_013-068-050,68
keyboard_electronic_040-067-075,67
keyboard_electronic_047-043-050,43
keyboard_electronic_028-022-025,22
keyboard_electronic_012-041-075,41
keyboard_acoustic_005-056-050,56
keyboard_electronic_028-059-100,59
keyboard_electronic_095-078-075,78
keyboard_electronic_029-071-050,71
keyboard_electronic_039-072-100,72
keyboard_electronic_081-076-075,76
keyboard_electronic_064-062-075,62
keyboard_electronic_091-058-100,58
keyboard_electronic_070-100-127,100
keyboard_acoustic_002-042-100,42
keyboard_electronic_023-107-100,107
keyboard_acoustic_007-081-050,81
keyboard_acoustic_012-033-050,33
keyboard_electronic_083-080-025,80
keyboard_electronic_053-057-025,57
keyboard_electronic_039-046-025,46
keyboard_electronic_020-079-050,79
keyboard_acoustic_016-079-127,79
keyboard_electronic_037-049-025,49
keyboard_electronic_094-063-127,63
keyboard_electronic_065-071-050,71
keyboard_electronic_047-024-100,24
keyboard_electronic_062-076-075,76
keyboard_acoustic_017-073-100,73
keyboard_electronic_049-066-127,66
keyboard_electronic_090-077-025,77
keyboard_electronic_090-061-050,61
keyboard_electronic_075-064-025,64
keyboard_electronic_044-084-050,84
keyboard_electronic_097-035-100,35
keyboard_electronic_036-030-075,30
keyboard_electronic_099-084-100,84
keyboard_electronic_050-038-025,38
keyboard_electronic_000-060-075,60
keyboard_electronic_014-030-127,30
keyboard_electronic_051-074-127,74
keyboard_synthetic_008-047-100,47
keyboard_electronic_023-021-050,21
keyboard_electronic_000-103-100,103
keyboard_electronic_109-084-127,84
keyboard_acoustic_018-082-100,82
keyboard_electronic_020-037-100,37
keyboard_electronic_093-064-127,64
keyboard_electronic_062-034-025,34
keyboard_electronic_035-049-050,49
keyboard_electronic_007-046-075,46
keyboard_acoustic_006-086-025,86
keyboard_electronic_004-037-050,37
keyboard_electronic_096-032-075,32
keyboard_electronic_067-095-075,95
keyboard_electronic_024-057-075,57
keyboard_synthetic_011-083-025,83
keyboard_electronic_079-090-127,90
keyboard_synthetic_008-046-127,46
keyboard_electronic_056-035-025,35
keyboard_electronic_018-061-050,61
keyboard_acoustic_001-087-100,87
keyboard_electronic_100-034-100,34
keyboard_electronic_034-053-075,53
keyboard_electronic_095-034-100,34
keyboard_synthetic_008-044-100,44
keyboard_synthetic_007-064-025,64
keyboard_electronic_062-051-075,51
keyboard_electronic_093-054-127,54
keyboard_acoustic_014-026-075,26
keyboard_acoustic_007-050-127,50
keyboard_electronic_054-074-075,74
keyboard_electronic_013-056-100,56
keyboard_electronic_104-028-100,28
keyboard_acoustic_005-029-025,29
keyboard_electronic_022-058-075,58
keyboard_electronic_085-107-100,107
keyboard_electronic_035-077-127,77
keyboard_electronic_052-069-075,69
keyboard_electronic_045-045-075,45
keyboard_electronic_038-034-075,34
keyboard_electronic_014-068-050,68
keyboard_electronic_066-034-100,34
keyboard_electronic_106-042-025,42
keyboard_electronic_038-082-075,82
keyboard_electronic_080-025-127,25
keyboard_electronic_017-062-025,62
keyboard_acoustic_000-065-025,65
keyboard_electronic_096-051-075,51
keyboard_electronic_063-040-100,40
keyboard_electronic_057-038-127,38
keyboard_electronic_044-064-075,64
keyboard_electronic_081-045-075,45
keyboard_electronic_080-066-075,66
keyboard_electronic_109-039-050,39
keyboard_acoustic_010-083-050,83
keyboard_acoustic_003-076-075,76
keyboard_electronic_070-063-025,63
keyboard_electronic_095-040-100,40
keyboard_electronic_068-065-127,65
keyboard_electronic_043-024-025,24
keyboard_acoustic_002-062-050,62
keyboard_electronic_024-055-100,55
keyboard_electronic_017-053-050,53
keyboard_acoustic_017-061-127,61
keyboard_synthetic_003-023-025,23
keyboard_electronic_106-062-127,62
keyboard_electronic_056-041-025,41
keyboard_electronic_109-084-100,84
keyboard_electronic_100-068-050,68
keyboard_electronic_082-082-100,82
keyboard_electronic_097-088-100,88
keyboard_electronic_041-090-025,90
keyboard_electronic_012-080-100,80
keyboard_electronic_058-059-127,59
keyboard_electronic_099-048-025,48
keyboard_electronic_017-050-050,50
keyboard_electronic_076-055-127,55
keyboard_acoustic_016-021-127,21
keyboard_electronic_085-093-050,93
keyboard_electronic_017-078-127,78
keyboard_electronic_093-039-127,39
keyboard_electronic_022-060-127,60
keyboard_electronic_103-077-127,77
keyboard_electronic_004-095-100,95
keyboard_electronic_075-071-050,71
keyboard_electronic_033-054-100,54
keyboard_electronic_073-095-100,95
